lfc,names,ambiguousNames
Scancode,"[""scancode://ati-eula"",""ATI Software EULA""]",[]
Scancode,"[""scancode://ozplb-1.0"",""OZPLB 1.0""]",[]
Scancode,"[""scancode://qt-company-exception-lgpl-2.1"",""Qt Company Exception to LGPL 2.1""]",[]
Scancode,"[""scancode://philips-proprietary-notice-2000"",""Philips Proprietary Notice 2000""]",[]
Scancode,"[""scancode://broadcom-cfe"",""Broadcom CFE License""]",[]
Scancode,"[""scancode://bsd-3-clause-no-change"",""BSD 3-Clause No Change""]",[]
Scancode,"[""scancode://csprng"",""CSPRNG""]",[]
Scancode,"[""scancode://vuforia-2013-07-29"",""Vuforia 2013-07-29""]",[]
Scancode,"[""scancode://gutenberg-2020"",""Gutenberg License 2020""]",[]
Scancode,"[""scancode://vixie-cron"",""Vixie Cron License""]",[]
Scancode,"[""scancode://chris-maunder"",""Chris Maunder License""]",[]
Scancode,"[""scancode://sun-bcl-web-start"",""Sun BCL Web Start""]",[]
Scancode,"[""scancode://lzma-sdk-pd"",""LZMA SDK Public Domain""]",[]
Scancode,"[""EPL-1.0"",""scancode://epl-1.0"",""EPL 1.0""]",[]
Scancode,"[""SSPL-1.0"",""scancode://mongodb-sspl-1.0"",""MongoDB SSPL 1.0""]",[]
Scancode,"[""scancode://zhorn-stickies"",""Zhorn Stickies License""]",[]
Scancode,"[""RPL-1.1"",""scancode://rpl-1.1"",""RPL 1.1""]",[]
Scancode,"[""scancode://commercial-license"",""Commercial License""]",[]
Scancode,"[""EUPL-1.2"",""scancode://eupl-1.2"",""EUPL 1.2""]",[]
Scancode,"[""scancode://x11-dec2"",""X11-Style (DEC 2)""]",[]
Scancode,"[""LZMA-exception"",""scancode://lzma-cpl-exception"",""LZMA exception to CPL 1.0""]",[]
Scancode,"[""APSL-1.0"",""scancode://apsl-1.0"",""APSL 1.0""]",[]
Scancode,"[""scancode://nvidia-cuda-supplement-2020"",""CUDA Toolkit Supplement to SLA for NVIDIA SDKs""]",[]
Scancode,"[""scancode://bittorrent-1.2"",""BitTorrent 1.2""]",[]
Scancode,"[""scancode://yahoo-messenger-eula"",""Yahoo Messenger EULA""]",[]
Scancode,"[""scancode://filament-group-mit"",""Filament Group MIT License""]",[]
Scancode,"[""scancode://ti-broadband-apps"",""TI Broadband Applications License""]",[]
Scancode,"[""OLDAP-2.4"",""scancode://openldap-2.4"",""OpenLDAP Public License 2.4""]",[]
Scancode,"[""scancode://kevan-stannard"",""Kevan Stannard License""]",[]
Scancode,"[""scancode://ldpgpl-1"",""LDPGPL-1""]",[]
Scancode,"[""scancode://us-govt-public-domain"",""US Government Public Domain""]",[]
Scancode,"[""scancode://osgi-spec-2.0"",""OSGi Specification License 2.0""]",[]
Scancode,"[""scancode://info-zip-2007-03"",""Info-Zip License 2007-03""]",[]
Scancode,"[""scancode://x11-x11r5"",""X11-R5""]",[]
Scancode,"[""scancode://generic-cla"",""Generic CLA""]",[]
Scancode,"[""scancode://jquery-pd"",""jQuery-Tools-PD""]",[]
Scancode,"[""scancode://ldpgpl-1a"",""LDPGPL-1a""]",[]
Scancode,"[""scancode://gcc-compiler-exception-2.0"",""GCC compiler exception to GPL 2.0""]",[]
Scancode,"[""scancode://hdparm"",""HDPARM License""]",[]
Scancode,"[""RPSL-1.0"",""scancode://rpsl-1.0"",""RealNetworks Public Source License 1.0""]",[]
Scancode,"[""scancode://sencha-commercial-3.9"",""Sencha Software License Agreement 3.9""]",[]
Scancode,"[""scancode://aravindan-premkumar"",""Aravindan Premkumar Licenase""]",[]
Scancode,"[""scancode://gpl-2.0-openjdk"",""GPL 2.0 with OpenJDK Classpath exception""]",[]
Scancode,"[""scancode://opera-widget-1.0"",""Opera Widget License 1.0""]",[]
Scancode,"[""scancode://google-patent-license-fuchsia"",""Google Patent License for Fuchsia""]",[]
Scancode,"[""scancode://atlassian-marketplace-tou"",""Atlassian Marketplace Terms of Use""]",[]
Scancode,"[""scancode://sun-ejb-spec-3.0"",""Sun EJB Specification 3.0""]",[]
Scancode,"[""ANTLR-PD"",""scancode://antlr-pd""]",[]
Scancode,"[""scancode://codexia"",""Codexia License""]",[]
Scancode,"[""BSD-1-Clause"",""scancode://bsd-1-clause""]",[]
Scancode,"[""scancode://adobe-acrobat-reader-eula"",""Adobe Acrobat Reader EULA""]",[]
Scancode,"[""Wsuipa"",""scancode://wsuipa"",""Wsuipa License""]",[]
Scancode,"[""ImageMagick"",""scancode://imagemagick"",""ImageMagick License""]",[]
Scancode,"[""CC-BY-NC-SA-1.0"",""scancode://cc-by-nc-sa-1.0""]",[]
Scancode,"[""scancode://bsd-original-uc-1986"",""BSD-Original-UC-1986""]",[]
Scancode,"[""scancode://oracle-bcl-javaee"",""Oracle BCL for Java EE Technologies""]",[]
Scancode,"[""scancode://oracle-code-samples-bsd"",""Oracle Code Samples BSD-Style License""]",[]
Scancode,"[""scancode://ws-policy-specification"",""WS-Policy Specification""]",[]
Scancode,"[""scancode://bpel4ws-spec"",""BPEL4WS Specification license""]",[]
Scancode,"[""scancode://android-sdk-preview-2015"",""Android SDK Preview License""]",[]
Scancode,"[""NRL"",""scancode://nrl"",""NRL License""]",[]
Scancode,"[""scancode://ms-visual-2008-runtime"",""MS Visual C++ 2008 Runtime Libraries License""]",[]
Scancode,"[""scancode://gpl-2.0-plus-syntext"",""GPL 2.0 or GPL 3.0 with Syntext Serna exception""]",[]
Scancode,"[""scancode://volatility-vsl-v1.0"",""Volatility Software License Version 1.0""]",[]
Scancode,"[""scancode://mit-license-1998"",""MIT License 1998""]",[]
Scancode,"[""scancode://apache-due-credit"",""Apache Due Credit Variant""]",[]
Scancode,"[""scancode://radvd"",""radvd License""]",[]
Scancode,"[""scancode://asmus"",""ASMUS License""]",[]
Scancode,"[""scancode://ibm-sample"",""IBM Sample License""]",[]
Scancode,"[""GPL-2.0-with-GCC-exception"",""scancode://gpl-2.0-gcc"",""GPL 2.0 or later with GCC LInking exception""]",[]
Scancode,"[""scancode://karl-peterson"",""Karl Peterson License""]",[]
Scancode,"[""scancode://owtchart"",""OWTChart License""]",[]
Scancode,"[""scancode://politepix-pl-1.0"",""Politepix Public License 1.0""]",[]
Scancode,"[""scancode://greg-roelofs"",""Greg Roelofs License""]",[]
Scancode,"[""scancode://gregory-pietsch"",""Gregory Pietsch Liberal License""]",[]
Scancode,"[""W3C-19980720"",""scancode://w3c-software-19980720"",""W3C-SOFTWARE-19980720""]",[]
Scancode,"[""scancode://hippocratic-1.1"",""Hippocratic License 1.1""]",[]
Scancode,"[""EUDatagrid"",""scancode://eu-datagrid"",""EU DataGrid Software License""]",[]
Scancode,"[""AFL-2.1"",""scancode://afl-2.1"",""AFL 2.1""]",[]
Scancode,"[""scancode://mit-addition"",""MIT Addition License""]",[]
Scancode,"[""Autoconf-exception-2.0"",""scancode://autoconf-exception-2.0"",""Autoconf exception to GPL 2.0 or later""]",[]
Scancode,"[""scancode://kerberos"",""Kerberos License""]",[]
Scancode,"[""X11"",""scancode://x11-xconsortium"",""X11-Style (X Consortium)""]",[]
Scancode,"[""scancode://winzip-self-extractor"",""WinZip Self-Extractor License""]",[]
Scancode,"[""Sendmail"",""scancode://sendmail"",""Sendmail License""]",[]
Scancode,"[""Parity-6.0.0"",""scancode://parity-6.0.0"",""The Parity Public License 6.0.0""]",[]
Scancode,"[""scancode://dune-exception"",""DUNE exception to the GPL""]",[]
Scancode,"[""BSD-3-Clause-No-Nuclear-Warranty"",""scancode://bsd-3-clause-no-nuclear-warranty"",""BSD 3-Clause No Nuclear Warranty""]",[]
Scancode,"[""scancode://bigdigits"",""BigDigits License""]",[]
Scancode,"[""scancode://sun-jsr-spec-04-2006"",""Sun JSR Specification 04-2006""]",[]
Scancode,"[""scancode://cavium-targeted-hardware"",""Cavium Targeted Hardware License""]",[]
Scancode,"[""scancode://altova-eula"",""Altova EULA""]",[]
Scancode,"[""Watcom-1.0"",""scancode://sybase"",""Open Watcom 1.0""]",[]
Scancode,"[""scancode://paul-mackerras-simplified"",""Paul Mackerras Simplified License""]",[]
Scancode,"[""LPPL-1.3c"",""scancode://lppl-1.3c"",""LPPL 1.3c""]",[]
Scancode,"[""scancode://c-fsl-1.1"",""C-FSL 1.1""]",[]
Scancode,"[""scancode://gpl-2.0-freertos"",""GPL 2.0 with FreeRTOS exception""]",[]
Scancode,"[""Glulxe"",""scancode://glulxe"",""Glulxe License""]",[]
Scancode,"[""scancode://josl-1.0"",""Jabber 1.0""]",[]
Scancode,"[""GL2PS"",""scancode://gl2ps"",""GL2PS License""]",[]
Scancode,"[""scancode://dwtfnmfpl-3.0"",""DWTFNMFPL-3.0""]",[]
Scancode,"[""scancode://3com-microcode"",""3Com Microcode""]",[]
Scancode,"[""scancode://elastic-license-2018"",""Elastic License 2018""]",[]
Scancode,"[""scancode://sun-jta-spec-1.0.1B"",""Sun JTA Specification License 1.0.1B""]",[]
Scancode,"[""scancode://bsd-2-clause-freebsd"",""BSD-2-Clause-FreeBSD""]",[]
Scancode,"[""scancode://dynarch-developer"",""Dynarch Developer Agreement""]",[]
Scancode,"[""scancode://mpeg-7"",""MPEG-7 License""]",[]
Scancode,"[""scancode://lyubinskiy-dropdown"",""Lyubinskiy dropdown License""]",[]
Scancode,"[""scancode://gpl-2.0-iolib"",""GPL 2.0 with GNU IO Library exception""]",[]
Scancode,"[""scancode://gpl-2.0-redhat"",""GPL 2.0 with Fedora Red Hat Exception""]",[]
Scancode,"[""scancode://energyplus-bsd"",""EnergyPlus BSD-Style License""]",[]
Scancode,"[""Aladdin"",""scancode://afpl-8.0"",""Aladdin FPL v8""]",[]
Scancode,"[""SimPL-2.0"",""scancode://simpl-2.0"",""SimPL 2.0""]",[]
Scancode,"[""Apache-2.0"",""scancode://apache-2.0"",""Apache 2.0""]",[]
Scancode,"[""scancode://oracle-devtools-vsnet-dev"",""Oracle DevTools for Visual Studio .NET Development""]",[]
Scancode,"[""scancode://bsd-1988"",""BSD 1988""]",[]
Scancode,"[""scancode://inria-linking-exception"",""INRIA Linking Exception to QPL 1.0""]",[]
Scancode,"[""scancode://actuate-birt-ihub-ftype-sla"",""BIRT iHub F-Type Software License Agreement""]",[]
Scancode,"[""0BSD"",""scancode://bsd-zero"",""BSD Zero Clause License""]",[]
Scancode,"[""Zend-2.0"",""scancode://zend-2.0"",""Zend Engine License 2.0""]",[]
Scancode,"[""scancode://opl-1.0"",""OpenContent License 1.0""]",[]
Scancode,"[""scancode://jasper-1.0"",""Jasper 1.0""]",[]
Scancode,"[""scancode://statewizard"",""StateWizard License""]",[]
Scancode,"[""scancode://prosperity-2.0"",""Prosperity Public License 2.0""]",[]
Scancode,"[""scancode://bsd-atmel"",""BSD Atmel License""]",[]
Scancode,"[""scancode://frontier-1.0"",""Frontier Artistic License""]",[]
Scancode,"[""scancode://first-works-appreciative-1.2"",""First Works Appreciative License 1.2""]",[]
Scancode,"[""scancode://yensdesign"",""Yensdesign License""]",[]
Scancode,"[""scancode://apache-exception-llvm"",""Apache-Exception-llvm""]",[]
Scancode,"[""scancode://swig"",""SWIG Library License""]",[]
Scancode,"[""scancode://ms-windows-server-2003-sdk"",""MS Windows Server 2003 SP1 Platform SDK License""]",[]
Scancode,"[""scancode://sun-bcl-jimi-sdk"",""Sun BCL JIMI SDK""]",[]
Scancode,"[""scancode://ms-net-framework-deployment"",""MS .NET Framework Redistributable EULA""]",[]
Scancode,"[""scancode://bea-2.1"",""BEA 2.1""]",[]
Scancode,"[""scancode://google-patent-license-fuschia"",""Google Patent License for Fuschia""]",[]
Scancode,"[""OSL-1.1"",""scancode://osl-1.1"",""OSL 1.1""]",[]
Scancode,"[""scancode://codeguru-permissions"",""CodeGuru Permissions""]",[]
Scancode,"[""scancode://ms-windows-sdk-win7-net-4"",""MS Windows SDK Windows7 .NET Framework 4""]",[]
Scancode,"[""scancode://unbuntu-font-1.0"",""Obsolete Font License 1.0""]",[]
Scancode,"[""MakeIndex"",""scancode://makeindex"",""MakeIndex Distribution Notice""]",[]
Scancode,"[""scancode://freebsd-boot"",""FreeBSD Boot""]",[]
Scancode,"[""scancode://mule-source-1.1.3"",""Mule Source PL 1.1.3""]",[]
Scancode,"[""scancode://x11-opengroup"",""X11-Style (Open Group)""]",[]
Scancode,"[""scancode://uofu-rfpl"",""UURF Public License""]",[]
Scancode,"[""scancode://o-young-jong"",""O Young Jong License""]",[]
Scancode,"[""scancode://iso-14496-10"",""ISO 14496-10""]",[]
Scancode,"[""scancode://bakoma-fonts-1995"",""BaKoMa Fonts Licence 1995""]",[]
Scancode,"[""scancode://geoserver-exception-2.0-plus"",""GeoServer exception to GPL 2.0 or later""]",[]
Scancode,"[""scancode://kalle-kaukonen"",""Kalle Kaukonen License""]",[]
Scancode,"[""scancode://ms-silverlight-3"",""MS Silverlight 3 License""]",[]
Scancode,"[""scancode://ms-sysinternals-sla"",""MS Sysinternals SLA""]",[]
Scancode,"[""scancode://cmu-computing-services"",""CMU Computing Services License""]",[]
Scancode,"[""scancode://rsa-1990"",""RSA 1990""]",[]
Scancode,"[""scancode://scrub"",""SCRUB License""]",[]
Scancode,"[""scancode://qt-kde-linking-exception"",""Qt LInking Exception to GPL 2.0 or later""]",[]
Scancode,"[""scancode://opera-eula-2018"",""Opera EULA 2018""]",[]
Scancode,"[""scancode://imagen"",""IMAGEN License""]",[]
Scancode,"[""scancode://maxmind-odl"",""MaxMind Open Data License""]",[]
Scancode,"[""scancode://ti-restricted"",""TI Restricted Use License""]",[]
Scancode,"[""scancode://libmng-2007"",""libmng License 2007""]",[]
Scancode,"[""scancode://ibm-icu"",""ICU Composite License""]",[]
Scancode,"[""scancode://initial-developer-public"",""Initial Developer Public License""]",[]
Scancode,"[""scancode://liberation-font-exception"",""Liberation Font Exception to GPL 2.0""]",[]
Scancode,"[""OLDAP-1.1"",""scancode://openldap-1.1"",""OpenLDAP Public License 1.1""]",[]
Scancode,"[""scancode://rtools-util"",""RTools.Util License""]",[]
Scancode,"[""scancode://intel-firmware"",""Intel Firmware License""]",[]
Scancode,"[""Unicode-DFS-2016"",""scancode://unicode-dfs-2016"",""Unicode DFS 2016""]",[]
Scancode,"[""scancode://srgb"",""sRGB Profile Licensing Agreement""]",[]
Scancode,"[""scancode://sun-bcl-sdk-1.3"",""Sun BCL SDK 1.3""]",[]
Scancode,"[""scancode://ms-asp-net-tools-pre-release"",""MS ASP.NET Tools Pre-Release License""]",[]
Scancode,"[""MS-PL"",""scancode://ms-pl""]",[]
Scancode,"[""TCP-wrappers"",""scancode://tcp-wrappers"",""TCP Wrappers License""]",[]
Scancode,"[""GPL-3.0-with-GCC-exception"",""scancode://gpl-3.0-gcc"",""GPL 3.0 with GCC runtime library exception""]",[]
Scancode,"[""i2p-gpl-java-exception"",""scancode://i2p-gpl-java-exception"",""i2p GPL plus Java Exception""]",[]
Scancode,"[""scancode://minpack"",""Minpack Copyright Notice""]",[]
Scancode,"[""Apache-1.0"",""scancode://apache-1.0"",""Apache 1.0""]",[]
Scancode,"[""scancode://bittorrent-eula"",""BitTorrent EULA""]",[]
Scancode,"[""scancode://dmalloc"",""dmalloc License""]",[]
Scancode,"[""scancode://dr-john-maddock"",""Dr John Maddock License""]",[]
Scancode,"[""scancode://aslp"",""Artop ASLP""]",[]
Scancode,"[""scancode://flowplayer-gpl-3.0"",""Flowplayer GPL 3.0""]",[]
Scancode,"[""scancode://st-mcd-2.0"",""STMicro Liberty License v2""]",[]
Scancode,"[""scancode://mpeg-ssg"",""MPEG SSG License""]",[]
Scancode,"[""scancode://here-proprietary"",""HERE Proprietary""]",[]
Scancode,"[""TORQUE-1.1"",""scancode://torque-1.1"",""TORQUE 1.1""]",[]
Scancode,"[""scancode://ietf-trust"",""IETF Trust License""]",[]
Scancode,"[""Zed"",""scancode://zed"",""Zed License""]",[]
Scancode,"[""scancode://vs10x-code-map"",""VS10x Code Map""]",[]
Scancode,"[""scancode://open-group"",""Open Group Public License""]",[]
Scancode,"[""scancode://irfanview-eula"",""IrfanView EULA""]",[]
Scancode,"[""scancode://biopython"",""Biopython License""]",[]
Scancode,"[""scancode://llgpl"",""LLGPL""]",[]
Scancode,"[""scancode://ecosrh-1.0"",""Cygnus eCos Public License 1.0""]",[]
Scancode,"[""scancode://qlogic-firmware"",""QLogic Firmware License""]",[]
Scancode,"[""scancode://intel-osl-1993"",""Intel OSL 1993""]",[]
Scancode,"[""scancode://cloudera-express"",""Cloudera Express License""]",[]
Scancode,"[""scancode://jetbrains-toolbox-open-source-3"",""JetBrains Toolbox Open Source License v3""]",[]
Scancode,"[""Nokia"",""scancode://nokos-1.0a"",""NOKOS License 1.0a""]",[]
Scancode,"[""scancode://chartdirector-6.0"",""ChartDirector 6.0 License Agreement""]",[]
Scancode,"[""scancode://sun-bsd-extra"",""Sun BSD-Style with Additional Restrictions""]",[]
Scancode,"[""scancode://gpl-2.0-plus-geoserver"",""GPL 2.0 or later with GeoServer exception""]",[]
Scancode,"[""scancode://graphics-gems"",""Graphics Gems License""]",[]
Scancode,"[""scancode://unpublished-source"",""Unpublished Source License""]",[]
Scancode,"[""scancode://info-zip-1997-10"",""Info-Zip License 1997-10""]",[]
Scancode,"[""scancode://vitesse-prop"",""Vitesse Proprietary Notice""]",[]
Scancode,"[""scancode://helios-eula"",""Helios""]",[]
Scancode,"[""scancode://mini-xml-exception-lgpl-2.0"",""Mini-XML exception to LGPL 2.0""]",[]
Scancode,"[""scancode://mysql-floss-exception-2.0"",""MySQL FLOSS exception to GPL 2.0""]",[]
Scancode,"[""scancode://mediainfo-lib"",""MediaInfo(Lib) License""]",[]
Scancode,"[""scancode://sbia-b"",""SBIA Part B""]",[]
Scancode,"[""scancode://adobe-dng-sdk"",""Adobe DNG SDK License Agreement""]",[]
Scancode,"[""scancode://intel"",""Intel Limited Patent License""]",[]
Scancode,"[""scancode://qt-company-exception-2017-lgpl-2.1"",""Qt Company Exception to LGPL 2.1 2017""]",[]
Scancode,"[""scancode://wordnet"",""Wordnet License""]",[]
Scancode,"[""scancode://day-spec"",""Day Specification License""]",[]
Scancode,"[""scancode://yolo-1.0"",""YOLO License v1""]",[]
Scancode,"[""SHL-2.1"",""scancode://shl-2.1"",""Solderpad Hardware License v2.1""]",[]
Scancode,"[""scancode://timestamp-picker"",""Timestamp Picker License""]",[]
Scancode,"[""NCSA"",""scancode://uoi-ncsa"",""NCSA Open Source License""]",[]
Scancode,"[""scancode://lgpl-3.0-zeromq"",""LGPL 3.0 with ZeroMQ exception""]",[]
Scancode,"[""scancode://android-sdk-license"",""Android SDK License 2015""]",[]
Scancode,"[""scancode://ms-lpl"",""MS-LPL""]",[]
Scancode,"[""OCCT-PL"",""scancode://occt-pl""]",[]
Scancode,"[""scancode://epaperpress"",""ePaperPress License""]",[]
Scancode,"[""scancode://unicode-mappings"",""Unicode Mappings License""]",[]
Scancode,"[""scancode://free-unknown"",""Free unknown""]",[]
Scancode,"[""psfrag"",""scancode://psfrag"",""psfrag License""]",[]
Scancode,"[""scancode://slf4j-2008"",""SLF4J License 2008""]",[]
Scancode,"[""Apache-1.1"",""scancode://apache-1.1"",""Apache 1.1""]",[]
Scancode,"[""Libpng"",""scancode://libpng"",""Libpng License""]",[]
Scancode,"[""SSH-OpenSSH"",""scancode://openssh"",""OpenSSH License""]",[]
Scancode,"[""scancode://sane-exception-2.0-plus"",""SANE exception to GPL 2.0 or later""]",[]
Scancode,"[""scancode://nexb-eula-saas-1.1.0"",""nexB EULA for SaaS 1.1.0""]",[]
Scancode,"[""scancode://pdf-creator-pilot"",""PDF Creator Pilot License Agreement""]",[]
Scancode,"[""MirOS"",""scancode://mir-os"",""MirOS License""]",[]
Scancode,"[""scancode://tgppl-1.0"",""TGGPL 1.0""]",[]
Scancode,"[""scancode://hp-proliant-essentials"",""hp-proliant-essentials""]",[]
Scancode,"[""scancode://ekiga-exception-2.0-plus"",""Ekiga exception to GPL 2.0 or later""]",[]
Scancode,"[""scancode://agere-sla"",""Agere WindModem EULA""]",[]
Scancode,"[""scancode://powervr-tools-software-eula"",""PowerVR Tools Software EULA""]",[]
Scancode,"[""scancode://sun-bcl-jre6"",""Sun BCL JRE 6""]",[]
Scancode,"[""scancode://jetbrains-purchase-terms"",""JetBrains Purchase Terms""]",[]
Scancode,"[""scancode://ogc"",""OGC Software Notice""]",[]
Scancode,"[""CC-BY-NC-ND-3.0"",""scancode://cc-by-nc-nd-3.0""]",[]
Scancode,"[""Multics"",""scancode://multics"",""Multics License""]",[]
Scancode,"[""scancode://mozilla-ospl-1.0"",""Mozilla Open Software Patent License 1.0""]",[]
Scancode,"[""scancode://dbad-1.1"",""DBAD License 1.1""]",[]
Scancode,"[""scancode://gpl-2.0-oracle-openjdk"",""GPL 2.0 with Oracle OpenJDK classpath exception""]",[]
Scancode,"[""OSL-3.0"",""scancode://osl-3.0"",""OSL 3.0""]",[]
Scancode,"[""scancode://freetype-patent"",""FreeType Patent Grant""]",[]
Scancode,"[""scancode://hp-ux-java"",""HP-UX 11i Java Technology Software""]",[]
Scancode,"[""scancode://ms-remote-ndis-usb-kit"",""MS Remote NDIS USB Kit EULA""]",[]
Scancode,"[""scancode://teamdev-services"",""TeamDev Services License""]",[]
Scancode,"[""scancode://x11-doc"",""X11 Documentation License""]",[]
Scancode,"[""GPL-1.0-or-later"",""scancode://gpl-1.0-plus"",""GPL 1.0 or later""]",[]
Scancode,"[""OLDAP-2.6"",""scancode://openldap-2.6"",""OpenLDAP Public License 2.6""]",[]
Scancode,"[""scancode://cygwin-exception-2.0"",""Cygwin exception to GPL 2.0""]",[]
Scancode,"[""SHL-2.0"",""scancode://shl-2.0"",""Solderpad Hardware License v2.0""]",[]
Scancode,"[""scancode://scribbles"",""Scribbles Demos Recognizer Notice""]",[]
Scancode,"[""GCC-exception-3.1"",""scancode://gcc-exception-3.1"",""GCC exception to GPL 3.0 or later""]",[]
Scancode,"[""scancode://jamon"",""JAMon License""]",[]
